Time,Displacement,Force
"1.2400","0.0268","0.0250"
"1.2600","0.0272","0.0250"
"1.2800","0.0276","0.0250"
"1.3000","0.0281","0.0250"
"1.3200","0.0285","0.0250"
"1.3400","0.0289","0.0250"
"1.3600","0.0293","0.0250"
"1.3800","0.0298","0.0250"
"1.4000","0.0301","0.0250"
"1.4200","0.0306","0.0250"
"1.4400","0.0309","0.0250"
"1.4600","0.0314","0.0250"
"1.4800","0.0318","0.0250"
"1.5000","0.0322","0.0250"
"1.5200","0.0327","0.0250"
"1.5400","0.0331","0.0250"
"1.5600","0.0335","0.0250"
"1.5800","0.0340","0.0250"
"1.6000","0.0344","0.0250"
"1.6200","0.0348","0.0250"
"1.6400","0.0352","0.0250"
"1.6600","0.0357","0.0250"
"1.6800","0.0360","0.0250"
"1.7000","0.0365","0.0250"
"1.7200","0.0370","0.0250"
"1.7400","0.0374","0.0250"
"1.7600","0.0379","0.0250"
"1.7800","0.0384","0.0250"
"1.8000","0.0387","0.0250"
"1.8200","0.0391","0.0250"
"1.8400","0.0395","0.0250"
"1.8600","0.0399","0.0250"
"1.8800","0.0404","0.0250"
"1.9000","0.0408","0.0250"
"1.9200","0.0414","0.0250"
"1.9400","0.0419","0.0250"
"1.9600","0.0424","0.0250"
"1.9800","0.0427","0.0250"
"2.0000","0.0432","0.0250"
"2.0200","0.0437","0.0250"
"2.0400","0.0440","0.0250"
"2.0600","0.0445","0.0250"
"2.0800","0.0449","0.0250"
"2.1000","0.0452","0.0250"
"2.1200","0.0456","0.0250"
"2.1400","0.0460","0.0250"
"2.1600","0.0465","0.0250"
"2.1800","0.0470","0.0250"
"2.2000","0.0476","0.0250"
"2.2200","0.0480","0.0250"
"2.2400","0.0485","0.0250"
"2.2600","0.0490","0.0250"
"2.2800","0.0495","0.0250"
"2.3000","0.0499","0.0250"
"2.3200","0.0504","0.0250"
"2.3400","0.0508","0.0250"
"2.3600","0.0512","0.0250"
"2.3800","0.0516","0.0250"
"2.4000","0.0521","0.0250"
"2.4200","0.0524","0.0250"
"2.4400","0.0528","0.0250"
"2.4600","0.0532","0.0250"
"2.4800","0.0536","0.0250"
"2.5000","0.0540","0.0250"
"2.5200","0.0544","0.0250"
"2.5400","0.0549","0.0250"
"2.5600","0.0553","0.0250"
"2.5800","0.0557","0.0250"
"2.6000","0.0562","0.0250"
"2.6200","0.0567","0.0250"
"2.6400","0.0570","0.0250"
"2.6600","0.0575","0.0250"
"2.6800","0.0578","0.0250"
"2.7000","0.0582","0.0250"
"2.7200","0.0587","0.0250"
"2.7400","0.0591","0.0250"
"2.7600","0.0596","0.0250"
"2.7800","0.0601","0.0250"
"2.8000","0.0606","0.0250"
"2.8200","0.0610","0.0250"
"2.8400","0.0614","0.0250"
"2.8600","0.0617","0.0250"
"2.8800","0.0622","0.0250"
"2.9000","0.0626","0.0250"
"2.9200","0.0630","0.0250"
"2.9400","0.0635","0.0250"
"2.9600","0.0640","0.0250"
"2.9800","0.0646","0.0250"
"3.0000","0.0650","0.0250"
"3.0200","0.0655","0.0250"
"3.0400","0.0660","0.0250"
"3.0600","0.0665","0.0250"
"3.0800","0.0668","0.0250"
"3.1000","0.0673","0.0250"
"3.1200","0.0676","0.0250"
"3.1400","0.0680","0.0250"
"3.1600","0.0684","0.0250"
"3.1800","0.0687","0.0250"
"3.2000","0.0692","0.0250"
"3.2200","0.0695","0.0250"
"3.2400","0.0701","0.0250"
"3.2600","0.0706","0.0250"
"3.2800","0.0711","0.0250"
"3.3000","0.0715","0.0250"
"3.3200","0.0720","0.0250"
"3.3400","0.0725","0.0250"
"3.3600","0.0730","0.0250"
"3.3800","0.0733","0.0250"
"3.4000","0.0738","0.0250"
"3.4200","0.0741","0.0250"
"3.4400","0.0746","0.0250"
"3.4600","0.0750","0.0250"
"3.4800","0.0754","0.0250"
"3.5000","0.0759","0.0250"
"3.5200","0.0763","0.0250"
"3.5400","0.0767","0.0250"
"3.5600","0.0771","0.0250"
"3.5800","0.0776","0.0250"
"3.6000","0.0779","0.0250"
"3.6200","0.0784","0.0250"
"3.6400","0.0789","0.0250"
"3.6600","0.0792","0.0250"
"3.6800","0.0797","0.0250"
"3.7000","0.0802","0.0250"
"3.7200","0.0805","0.0250"
"3.7400","0.0810","0.0250"
"3.7600","0.0813","0.0250"
"3.7800","0.0817","0.0250"
"3.8000","0.0822","0.0250"
"3.8200","0.0826","0.0250"
"3.8400","0.0830","0.0250"
"3.8600","0.0835","0.0250"
"3.8800","0.0838","0.0250"
"3.9000","0.0842","0.0250"
"3.9200","0.0846","0.0250"
"3.9400","0.0851","0.0250"
"3.9600","0.0856","0.0250"
"3.9800","0.0861","0.0250"
"4.0000","0.0865","0.0250"
"4.0200","0.0871","0.0250"
"4.0400","0.0876","0.0250"
"4.0600","0.0881","0.0250"
"4.0800","0.0885","0.0250"
"4.1000","0.0889","0.0250"
"4.1200","0.0894","0.0250"
"4.1400","0.0898","0.0250"
"4.1600","0.0901","0.0250"
"4.1800","0.0904","0.0250"
"4.2000","0.0909","0.0250"
"4.2200","0.0913","0.0250"
"4.2400","0.0917","0.0250"
"4.2600","0.0922","0.0250"
"4.2800","0.0927","0.0250"
"4.3000","0.0931","0.0250"
"4.3200","0.0936","0.0250"
"4.3400","0.0941","0.0250"
"4.3600","0.0946","0.0250"
"4.3800","0.0950","0.0250"
"4.4000","0.0955","0.0250"
"4.4200","0.0959","0.0250"
"4.4400","0.0962","0.0250"
"4.4600","0.0967","0.0250"
"4.4800","0.0970","0.0250"
"4.5000","0.0974","0.0250"
"4.5200","0.0978","0.0250"
"4.5400","0.0982","0.0250"
"4.5600","0.0987","0.0250"
"4.5800","0.0990","0.0250"
"4.6000","0.0995","0.0250"
"4.6200","0.0999","0.0250"
"4.6400","0.1003","0.0250"
"4.6600","0.1008","0.0250"
"4.6800","0.1012","0.0250"
"4.7000","0.1016","0.0250"
"4.7200","0.1021","0.0250"
"4.7400","0.1025","0.0250"
"4.7600","0.1029","0.0250"
"4.7800","0.1033","0.0250"
"4.8000","0.1038","0.0250"
"4.8200","0.1042","0.0250"
"4.8400","0.1047","0.0250"
"4.8600","0.1052","0.0250"
"4.8800","0.1057","0.0250"
"4.9000","0.1060","0.0250"
"4.9200","0.1064","0.0250"
"4.9400","0.1067","0.0250"
"4.9600","0.1072","0.0250"
"4.9800","0.1077","0.0250"
"5.0000","0.1081","0.0250"
"5.0200","0.1086","0.0250"
"5.0400","0.1092","0.0250"
"5.0600","0.1097","0.0250"
"5.0800","0.1101","0.0250"
"5.1000","0.1106","0.0250"
"5.1200","0.1110","0.0250"
"5.1400","0.1114","0.0250"
"5.1600","0.1118","0.0250"
"5.1800","0.1123","0.0250"
"5.2000","0.1126","0.0250"
"5.2200","0.1130","0.0250"
"5.2400","0.1135","0.0250"
"5.2600","0.1138","0.0250"
"5.2800","0.1142","0.0250"
"5.3000","0.1146","0.0250"
"5.3200","0.1151","0.0250"
"5.3400","0.1157","0.0250"
"5.3600","0.1162","0.0250"
"5.3800","0.1166","0.0250"
"5.4000","0.1171","0.0250"
"5.4200","0.1176","0.0250"
"5.4400","0.1181","0.0250"
"5.4600","0.1185","0.0250"
"5.4800","0.1189","0.0250"
"5.5000","0.1192","0.0250"
"5.5200","0.1197","0.0250"
"5.5400","0.1201","0.0250"
"5.5600","0.1204","0.0250"
"5.5800","0.1209","0.0250"
"5.6000","0.1212","0.0250"
"5.6200","0.1217","0.0250"
"5.6400","0.1222","0.0250"
"5.6600","0.1225","0.0250"
"5.6800","0.1230","0.0250"
"5.7000","0.1234","0.0250"
"5.7200","0.1238","0.0250"
"5.7400","0.1243","0.0250"
"5.7600","0.1247","0.0250"
"5.7800","0.1251","0.0250"
"5.8000","0.1255","0.0250"
"5.8200","0.1260","0.0250"
"5.8400","0.1263","0.0250"
"5.8600","0.1268","0.0250"
"5.8800","0.1273","0.0250"
"5.9000","0.1277","0.0250"
"5.9200","0.1282","0.0250"
"5.9400","0.1286","0.0250"
"5.9600","0.1289","0.0250"
"5.9800","0.1294","0.0250"
"6.0000","0.1297","0.0250"
"6.0200","0.1302","0.0250"
"6.0400","0.1307","0.0250"
"6.0600","0.1313","0.0250"
"6.0800","0.1318","0.0250"
"6.1000","0.1322","0.0250"
"6.1200","0.1327","0.0250"
"6.1400","0.1332","0.0250"
"6.1600","0.1336","0.0250"
"6.1800","0.1341","0.0250"
"6.2000","0.1345","0.0250"
"6.2200","0.1349","0.0250"
"6.2400","0.1353","0.0250"
"6.2600","0.1356","0.0250"
"6.2800","0.1360","0.0250"
"6.3000","0.1365","0.0250"
"6.3200","0.1368","0.0250"
"6.3400","0.1373","0.0250"
"6.3600","0.1379","0.0250"
"6.3800","0.1384","0.0250"
"6.4000","0.1388","0.0250"
"6.4200","0.1393","0.0250"
"6.4400","0.1398","0.0250"
"6.4600","0.1401","0.0250"
"6.4800","0.1405","0.0250"
"6.5000","0.1410","0.0250"
"6.5200","0.1413","0.0250"
"6.5400","0.1418","0.0250"
"6.5600","0.1421","0.0250"
"6.5800","0.1425","0.0250"
"6.6000","0.1430","0.0250"
"6.6200","0.1434","0.0250"
"6.6400","0.1438","0.0250"
"6.6600","0.1443","0.0250"
"6.6800","0.1447","0.0250"
"6.7000","0.1451","0.0250"
"6.7200","0.1456","0.0250"
"6.7400","0.1460","0.0250"
"6.7600","0.1465","0.0250"
"6.7800","0.1470","0.0250"
"6.8000","0.1473","0.0250"
"6.8200","0.1477","0.0250"
"6.8400","0.1482","0.0250"
"6.8600","0.1485","0.0250"
"6.8800","0.1490","0.0250"
"6.9000","0.1495","0.0250"
"6.9200","0.1498","0.0250"
"6.9400","0.1503","0.0250"
"6.9600","0.1508","0.0250"
"6.9800","0.1511","0.0250"
"7.0000","0.1515","0.0250"
"7.0200","0.1518","0.0250"
"7.0400","0.1523","0.0250"
"7.0600","0.1528","0.0250"
"7.0800","0.1532","0.0250"
"7.1000","0.1538","0.0250"
"7.1200","0.1543","0.0250"
"7.1400","0.1548","0.0250"
"7.1600","0.1552","0.0250"
"7.1800","0.1557","0.0250"
"7.2000","0.1562","0.0250"
"7.2200","0.1565","0.0250"
"7.2400","0.1570","0.0250"
"7.2600","0.1574","0.0250"
"7.2800","0.1577","0.0250"
"7.3000","0.1581","0.0250"
"7.3200","0.1585","0.0250"
"7.3400","0.1589","0.0250"
"7.3600","0.1593","0.0250"
"7.3800","0.1597","0.0250"
"7.4000","0.1602","0.0250"
"7.4200","0.1607","0.0250"
"7.4400","0.1611","0.0250"
"7.4600","0.1617","0.0250"
"7.4800","0.1622","0.0250"
"7.5000","0.1627","0.0250"
"7.5200","0.1630","0.0250"
"7.5400","0.1635","0.0250"
"7.5600","0.1639","0.0250"
"7.5800","0.1642","0.0250"
"7.6000","0.1647","0.0250"
"7.6200","0.1650","0.0250"
"7.6400","0.1655","0.0250"
"7.6600","0.1659","0.0250"
"7.6800","0.1663","0.0250"
"7.7000","0.1667","0.0250"
"7.7200","0.1672","0.0250"
"7.7400","0.1675","0.0250"
"7.7600","0.1680","0.0250"
"7.7800","0.1685","0.0250"
"7.8000","0.1688","0.0250"
"7.8200","0.1693","0.0250"
"7.8400","0.1696","0.0250"
"7.8600","0.1701","0.0250"
"7.8800","0.1705","0.0250"
"7.9000","0.1708","0.0250"
"7.9200","0.1713","0.0250"
"7.9400","0.1718","0.0250"
"7.9600","0.1722","0.0250"
"7.9800","0.1727","0.0250"
"8.0000","0.1732","0.0250"
"8.0200","0.1737","0.0250"
"8.0400","0.1741","0.0250"
"8.0600","0.1745","0.0250"
"8.0800","0.1748","0.0250"
"8.1000","0.1753","0.0250"
"8.1200","0.1758","0.0250"
"8.1400","0.1763","0.0250"
"8.1600","0.1767","0.0250"
"8.1800","0.1772","0.0250"
"8.2000","0.1777","0.0250"
"8.2200","0.1781","0.0250"
"8.2400","0.1786","0.0250"
"8.2600","0.1791","0.0250"
"8.2800","0.1796","0.0250"
"8.3000","0.1799","0.0250"
"8.3200","0.1804","0.0250"
"8.3400","0.1807","0.0250"
"8.3600","0.1811","0.0250"
"8.3800","0.1815","0.0250"
"8.4000","0.1819","0.0250"
"8.4200","0.1824","0.0250"
"8.4400","0.1829","0.0250"
"8.4600","0.1833","0.0250"
"8.4800","0.1838","0.0250"
"8.5000","0.1843","0.0250"
"8.5200","0.1846","0.0250"
"8.5400","0.1851","0.0250"
"8.5600","0.1855","0.0250"
"8.5800","0.1859","0.0250"
"8.6000","0.1863","0.0250"
"8.6200","0.1868","0.0250"
"8.6400","0.1871","0.0250"
"8.6600","0.1875","0.0250"
"8.6800","0.1879","0.0250"
"8.7000","0.1883","0.0250"
"8.7200","0.1888","0.0250"
"8.7400","0.1891","0.0250"
"8.7600","0.1896","0.0250"
"8.7800","0.1901","0.0250"
"8.8000","0.1905","0.0250"
"8.8200","0.1909","0.0250"
"8.8400","0.1914","0.0250"
"8.8600","0.1918","0.0250"
"8.8800","0.1923","0.0250"
"8.9000","0.1927","0.0250"
"8.9200","0.1930","0.0250"
"8.9400","0.1935","0.0250"
"8.9600","0.1940","0.0250"
"8.9800","0.1943","0.0250"
"9.0000","0.1948","0.0250"
"9.0200","0.1954","0.0250"
"9.0400","0.1959","0.0250"
"9.0600","0.1962","0.0250"
"9.0800","0.1967","0.0250"
"9.1000","0.1972","0.0250"
"9.1200","0.1975","0.0250"
"9.1400","0.1980","0.0250"
"9.1600","0.1985","0.0250"
"9.1800","0.1989","0.0250"
"9.2000","0.1994","0.0250"
"9.2200","0.1998","0.0250"
"9.2400","0.2002","0.0250"
"9.2600","0.2007","0.0249"
"9.2800","0.2012","0.0250"
"9.3000","0.2015","0.0250"
"9.3200","0.2020","0.0250"
"9.3400","0.2023","0.0250"
"9.3600","0.2028","0.0250"
"9.3800","0.2032","0.0250"
"9.4000","0.2035","0.0250"
"9.4200","0.2040","0.0250"
"9.4400","0.2045","0.0250"
"9.4600","0.2049","0.0250"
"9.4800","0.2054","0.0250"
"9.5000","0.2059","0.0250"
"9.5200","0.2064","0.0250"
"9.5400","0.2068","0.0250"
"9.5600","0.2073","0.0250"
"9.5800","0.2078","0.0250"
"9.6000","0.2081","0.0250"
"9.6200","0.2086","0.0250"
"9.6400","0.2090","0.0250"
"9.6600","0.2093","0.0250"
"9.6800","0.2098","0.0250"
"9.7000","0.2101","0.0249"
"9.7200","0.2106","0.0250"
"9.7400","0.2110","0.0250"
"9.7600","0.2114","0.0250"
"9.7800","0.2119","0.0250"
"9.8000","0.2123","0.0250"
"9.8200","0.2127","0.0250"
"9.8400","0.2132","0.0250"
"9.8600","0.2136","0.0250"
"9.8800","0.2139","0.0250"
"9.9000","0.2144","0.0250"
"9.9200","0.2147","0.0250"
"9.9400","0.2151","0.0250"
"9.9600","0.2155","0.0250"
"9.9800","0.2159","0.0250"
"10.0000","0.2164","0.0250"
"10.0200","0.2169","0.0250"
"10.0400","0.2173","0.0250"
"10.0600","0.2178","0.0250"
"10.0800","0.2183","0.0250"
"10.1000","0.2188","0.0250"
"10.1200","0.2191","0.0250"
"10.1400","0.2195","0.0250"
"10.1600","0.2199","0.0250"
"10.1800","0.2203","0.0250"
"10.2000","0.2208","0.0250"
"10.2200","0.2214","0.0250"
"10.2400","0.2218","0.0250"
"10.2600","0.2223","0.0250"
"10.2800","0.2228","0.0250"
"10.3000","0.2231","0.0250"
"10.3200","0.2236","0.0250"
"10.3400","0.2241","0.0250"
"10.3600","0.2245","0.0250"
"10.3800","0.2249","0.0250"
"10.4000","0.2254","0.0250"
"10.4200","0.2257","0.0250"
"10.4400","0.2261","0.0250"
"10.4600","0.2265","0.0250"
"10.4800","0.2269","0.0250"
"10.5000","0.2274","0.0250"
"10.5200","0.2278","0.0250"
"10.5400","0.2283","0.0250"
"10.5600","0.2288","0.0250"
"10.5800","0.2294","0.0250"
"10.6000","0.2297","0.0250"
"10.6200","0.2302","0.0250"
"10.6400","0.2307","0.0250"
"10.6600","0.2310","0.0250"
"10.6800","0.2315","0.0250"
"10.7000","0.2319","0.0250"
"10.7200","0.2323","0.0250"
"10.7400","0.2327","0.0250"
"10.7600","0.2332","0.0250"
"10.7800","0.2335","0.0250"
"10.8000","0.2340","0.0250"
"10.8200","0.2343","0.0250"
"10.8400","0.2348","0.0250"
"10.8600","0.2352","0.0250"
"10.8800","0.2356","0.0250"
"10.9000","0.2360","0.0250"
"10.9200","0.2365","0.0250"
"10.9400","0.2369","0.0250"
"10.9600","0.2373","0.0250"
"10.9800","0.2378","0.0250"
"11.0000","0.2381","0.0250"
"11.0200","0.2385","0.0250"
"11.0400","0.2389","0.0250"
"11.0600","0.2394","0.0250"
"11.0800","0.2399","0.0250"
"11.1000","0.2404","0.0250"
"11.1200","0.2408","0.0250"
"11.1400","0.2412","0.0250"
"11.1600","0.2417","0.0250"
"11.1800","0.2420","0.0250"
"11.2000","0.2425","0.0250"
"11.2200","0.2428","0.0250"
"11.2400","0.2433","0.0250"
"11.2600","0.2439","0.0250"
"11.2800","0.2444","0.0250"
"11.3000","0.2448","0.0250"
"11.3200","0.2453","0.0250"
"11.3400","0.2457","0.0250"
"11.3600","0.2461","0.0250"
"11.3800","0.2466","0.0250"
"11.4000","0.2471","0.0250"
"11.4200","0.2476","0.0250"
"11.4400","0.2479","0.0250"
"11.4600","0.2483","0.0250"
"11.4800","0.2486","0.0250"
"11.5000","0.2491","0.0250"
"11.5200","0.2496","0.0250"
"11.5400","0.2500","0.0250"
"11.5600","0.2505","0.0250"
"11.5800","0.2510","0.0250"
"11.6000","0.2515","0.0250"
"11.6200","0.2519","0.0250"
"11.6400","0.2524","0.0250"
"11.6600","0.2529","0.0250"
"11.6800","0.2532","0.0250"
"11.7000","0.2536","0.0250"
"11.7200","0.2541","0.0250"
"11.7400","0.2544","0.0250"
"11.7600","0.2549","0.0250"
"11.7800","0.2552","0.0250"
"11.8000","0.2556","0.0250"
"11.8200","0.2561","0.0250"
"11.8400","0.2565","0.0250"
"11.8600","0.2570","0.0250"
"11.8800","0.2574","0.0250"
"11.9000","0.2578","0.0250"
"11.9200","0.2583","0.0250"
"11.9400","0.2588","0.0250"
"11.9600","0.2591","0.0250"
"11.9800","0.2596","0.0250"
"12.0000","0.2600","0.0250"
"12.0200","0.2603","0.0250"
"12.0400","0.2608","0.0250"
"12.0600","0.2611","0.0250"
"12.0800","0.2616","0.0250"
"12.1000","0.2621","0.0250"
"12.1200","0.2626","0.0250"
"12.1400","0.2629","0.0250"
"12.1600","0.2634","0.0250"
"12.1800","0.2639","0.0250"
"12.2000","0.2642","0.0250"
"12.2200","0.2647","0.0250"
"12.2400","0.2652","0.0250"
"12.2600","0.2656","0.0250"
"12.2800","0.2661","0.0250"
"12.3000","0.2666","0.0250"
"12.3200","0.2670","0.0250"
"12.3400","0.2675","0.0250"
"12.3600","0.2680","0.0250"
"12.3800","0.2683","0.0250"
"12.4000","0.2688","0.0250"
"12.4200","0.2693","0.0250"
"12.4400","0.2696","0.0250"
"12.4600","0.2701","0.0250"
"12.4800","0.2705","0.0250"
"12.5000","0.2708","0.0250"
"12.5200","0.2712","0.0250"
"12.5400","0.2716","0.0250"
"12.5600","0.2721","0.0250"
"12.5800","0.2726","0.0250"
"12.6000","0.2731","0.0250"
"12.6200","0.2735","0.0250"
"12.6400","0.2740","0.0250"
"12.6600","0.2745","0.0250"
"12.6800","0.2748","0.0250"
"12.7000","0.2753","0.0250"
"12.7200","0.2757","0.0250"
"12.7400","0.2761","0.0250"
"12.7600","0.2765","0.0250"
"12.7800","0.2770","0.0250"
"12.8000","0.2773","0.0250"
"12.8200","0.2778","0.0250"
"12.8400","0.2781","0.0250"
"12.8600","0.2786","0.0250"
"12.8800","0.2790","0.0250"
"12.9000","0.2794","0.0250"
"12.9200","0.2799","0.0250"
"12.9400","0.2803","0.0250"
"12.9600","0.2807","0.0250"
"12.9800","0.2812","0.0250"
"13.0000","0.2816","0.0250"
"13.0200","0.2819","0.0250"
"13.0400","0.2823","0.0250"
"13.0600","0.2827","0.0250"
"13.0800","0.2832","0.0250"
"13.1000","0.2837","0.0250"
"13.1200","0.2842","0.0250"
"13.1400","0.2846","0.0250"
"13.1600","0.2851","0.0250"
"13.1800","0.2855","0.0250"
"13.2000","0.2859","0.0250"
"13.2200","0.2863","0.0250"
"13.2400","0.2866","0.0250"
"13.2600","0.2870","0.0250"
"13.2800","0.2875","0.0250"
"13.3000","0.2879","0.0250"
"13.3200","0.2884","0.0250"
"13.3400","0.2889","0.0250"
"13.3600","0.2894","0.0250"
"13.3800","0.2898","0.0250"
"13.4000","0.2903","0.0250"
"13.4200","0.2908","0.0250"
"13.4400","0.2912","0.0250"
"13.4600","0.2916","0.0250"
"13.4800","0.2921","0.0250"
"13.5000","0.2925","0.0250"
"13.5200","0.2929","0.0250"
"13.5400","0.2933","0.0250"
"13.5600","0.2936","0.0250"
"13.5800","0.2941","0.0250"
"13.6000","0.2944","0.0250"
"13.6200","0.2949","0.0250"
"13.6400","0.2955","0.0250"
"13.6600","0.2960","0.0250"
"13.6800","0.2964","0.0250"
"13.7000","0.2969","0.0250"
"13.7200","0.2974","0.0250"
"13.7400","0.2979","0.0250"
"13.7600","0.2983","0.0250"
"13.7800","0.2987","0.0250"
"13.8000","0.2990","0.0250"
"13.8200","0.2995","0.0250"
"13.8400","0.2999","0.0250"
"13.8600","0.3003","0.0250"
"13.8800","0.3007","0.0250"
"13.9000","0.3012","0.0250"
"13.9200","0.3016","0.0250"
"13.9400","0.3020","0.0250"
"13.9600","0.3025","0.0250"
"13.9800","0.3028","0.0250"
"14.0000","0.3033","0.0250"
"14.0200","0.3036","0.0250"
"14.0400","0.3040","0.0250"
"14.0600","0.3045","0.0250"
"14.0800","0.3048","0.0250"
"14.1000","0.3052","0.0250"
"14.1200","0.3056","0.0250"
"14.1400","0.3061","0.0250"
"14.1600","0.3065","0.0250"
"14.1800","0.3071","0.0250"
"14.2000","0.3075","0.0250"
"14.2200","0.3080","0.0250"
"14.2400","0.3085","0.0250"
"14.2600","0.3088","0.0250"
"14.2800","0.3092","0.0250"
"14.3000","0.3097","0.0250"
"14.3200","0.3100","0.0250"
"14.3400","0.3105","0.0250"
"14.3600","0.3110","0.0250"
"14.3800","0.3114","0.0250"
"14.4000","0.3119","0.0250"
"14.4200","0.3124","0.0250"
"14.4400","0.3128","0.0250"
"14.4600","0.3133","0.0250"
"14.4800","0.3138","0.0250"
"14.5000","0.3143","0.0250"
"14.5200","0.3147","0.0250"
"14.5400","0.3151","0.0250"
"14.5600","0.3154","0.0250"
"14.5800","0.3159","0.0250"
"14.6000","0.3163","0.0250"
"14.6200","0.3166","0.0250"
"14.6400","0.3171","0.0250"
"14.6600","0.3176","0.0250"
"14.6800","0.3180","0.0250"
"14.7000","0.3185","0.0250"
"14.7200","0.3190","0.0250"
"14.7400","0.3195","0.0250"
"14.7600","0.3199","0.0250"
"14.7800","0.3204","0.0250"
"14.8000","0.3208","0.0250"
"14.8200","0.3212","0.0250"
"14.8400","0.3216","0.0250"
"14.8600","0.3221","0.0250"
"14.8800","0.3224","0.0250"
"14.9000","0.3229","0.0250"
"14.9200","0.3232","0.0250"
"14.9400","0.3237","0.0250"
"14.9600","0.3242","0.0250"
"14.9800","0.3245","0.0250"
"15.0000","0.3250","0.0250"
"15.0200","0.3255","0.0250"
"15.0400","0.3260","0.0250"
"15.0600","0.3263","0.0250"
"15.0800","0.3268","0.0250"
"15.1000","0.3271","0.0250"
"15.1200","0.3276","0.0250"
"15.1400","0.3280","0.0250"
"15.1600","0.3284","0.0250"
"15.1800","0.3289","0.0250"
"15.2000","0.3293","0.0250"
"15.2200","0.3298","0.0250"
"15.2400","0.3303","0.0250"
"15.2600","0.3307","0.0250"
"15.2800","0.3310","0.0250"
"15.3000","0.3314","0.0250"
"15.3200","0.3317","0.0250"
"15.3400","0.3322","0.0250"
"15.3600","0.3326","0.0250"
"15.3800","0.3330","0.0250"
"15.4000","0.3335","0.0250"
"15.4200","0.3340","0.0250"
"15.4400","0.3345","0.0250"
"15.4600","0.3349","0.0250"
"15.4800","0.3354","0.0250"
"15.5000","0.3359","0.0250"
"15.5200","0.3363","0.0250"
"15.5400","0.3367","0.0250"
"15.5600","0.3372","0.0250"
"15.5800","0.3376","0.0250"
"15.6000","0.3380","0.0250"
"15.6200","0.3385","0.0250"
"15.6400","0.3388","0.0250"
"15.6600","0.3393","0.0250"
"15.6800","0.3396","0.0250"
"15.7000","0.3401","0.0250"
"15.7200","0.3407","0.0250"
"15.7400","0.3412","0.0250"
"15.7600","0.3417","0.0250"
"15.7800","0.3421","0.0250"
"15.8000","0.3425","0.0250"
"15.8200","0.3430","0.0250"
"15.8400","0.3433","0.0250"
"15.8600","0.3438","0.0250"
"15.8800","0.3441","0.0250"
"15.9000","0.3445","0.0250"
"15.9200","0.3450","0.0250"
"15.9400","0.3453","0.0250"
"15.9600","0.3457","0.0250"
"15.9800","0.3461","0.0250"
"16.0000","0.3465","0.0250"
"16.0200","0.3470","0.0250"
"16.0400","0.3473","0.0250"
"16.0600","0.3478","0.0250"
"16.0800","0.3481","0.0250"
"16.1000","0.3486","0.0250"
"16.1200","0.3491","0.0250"
"16.1400","0.3496","0.0250"
"16.1600","0.3499","0.0250"
"16.1800","0.3504","0.0250"
"16.2000","0.3507","0.0250"
"16.2200","0.3512","0.0250"
"16.2400","0.3517","0.0250"
"16.2600","0.3522","0.0250"
"16.2800","0.3526","0.0250"
"16.3000","0.3531","0.0250"
"16.3200","0.3535","0.0250"
"16.3400","0.3538","0.0250"
"16.3600","0.3543","0.0250"
"16.3800","0.3546","0.0250"
"16.4000","0.3551","0.0250"
