Time,Displacement,Force
"4.9400","0.1237","0.0249"
"4.9600","0.1242","0.0249"
"4.9800","0.1247","0.0249"
"5.0000","0.1251","0.0249"
"5.0200","0.1255","0.0249"
"5.0400","0.1260","0.0249"
"5.0600","0.1264","0.0249"
"5.0800","0.1269","0.0249"
"5.1000","0.1275","0.0249"
"5.1200","0.1280","0.0249"
"5.1400","0.1284","0.0249"
"5.1600","0.1289","0.0249"
"5.1800","0.1294","0.0249"
"5.2000","0.1299","0.0249"
"5.2200","0.1303","0.0249"
"5.2400","0.1308","0.0249"
"5.2600","0.1313","0.0249"
"5.2800","0.1319","0.0249"
"5.3000","0.1323","0.0249"
"5.3200","0.1328","0.0249"
"5.3400","0.1334","0.0250"
"5.3600","0.1339","0.0250"
"5.3800","0.1345","0.0249"
"5.4000","0.1348","0.0249"
"5.4200","0.1353","0.0249"
"5.4400","0.1358","0.0249"
"5.4600","0.1364","0.0249"
"5.4800","0.1369","0.0249"
"5.5000","0.1375","0.0249"
"5.5200","0.1380","0.0249"
"5.5400","0.1386","0.0249"
"5.5600","0.1392","0.0249"
"5.5800","0.1397","0.0249"
"5.6000","0.1401","0.0249"
"5.6200","0.1406","0.0249"
"5.6400","0.1411","0.0249"
"5.6600","0.1414","0.0249"
"5.6800","0.1419","0.0249"
"5.7000","0.1424","0.0249"
"5.7200","0.1428","0.0249"
"5.7400","0.1434","0.0249"
"5.7600","0.1439","0.0249"
"5.7800","0.1445","0.0249"
"5.8000","0.1451","0.0249"
"5.8200","0.1456","0.0249"
"5.8400","0.1462","0.0249"
"5.8600","0.1466","0.0249"
"5.8800","0.1472","0.0249"
"5.9000","0.1476","0.0249"
"5.9200","0.1480","0.0249"
"5.9400","0.1485","0.0249"
"5.9600","0.1490","0.0249"
"5.9800","0.1495","0.0249"
"6.0000","0.1499","0.0249"
"6.0200","0.1504","0.0249"
"6.0400","0.1509","0.0249"
"6.0600","0.1513","0.0249"
"6.0800","0.1519","0.0249"
"6.1000","0.1524","0.0249"
"6.1200","0.1529","0.0249"
"6.1400","0.1534","0.0249"
"6.1600","0.1538","0.0249"
"6.1800","0.1543","0.0249"
"6.2000","0.1548","0.0249"
"6.2200","0.1552","0.0249"
"6.2400","0.1558","0.0249"
"6.2600","0.1563","0.0249"
"6.2800","0.1569","0.0249"
"6.3000","0.1573","0.0249"
"6.3200","0.1577","0.0249"
"6.3400","0.1582","0.0249"
"6.3600","0.1588","0.0249"
"6.3800","0.1594","0.0249"
"6.4000","0.1600","0.0249"
"6.4200","0.1604","0.0249"
"6.4400","0.1610","0.0249"
"6.4600","0.1616","0.0249"
"6.4800","0.1621","0.0249"
"6.5000","0.1626","0.0249"
"6.5200","0.1630","0.0249"
"6.5400","0.1636","0.0249"
"6.5600","0.1640","0.0249"
"6.5800","0.1645","0.0249"
"6.6000","0.1649","0.0249"
"6.6200","0.1654","0.0249"
"6.6400","0.1659","0.0249"
"6.6600","0.1665","0.0249"
"6.6800","0.1669","0.0249"
"6.7000","0.1675","0.0249"
"6.7200","0.1681","0.0249"
"6.7400","0.1686","0.0249"
"6.7600","0.1691","0.0249"
"6.7800","0.1696","0.0249"
"6.8000","0.1701","0.0249"
"6.8200","0.1705","0.0249"
"6.8400","0.1709","0.0249"
"6.8600","0.1714","0.0249"
"6.8800","0.1719","0.0249"
"6.9000","0.1724","0.0249"
"6.9200","0.1728","0.0249"
"6.9400","0.1733","0.0249"
"6.9600","0.1739","0.0249"
"6.9800","0.1744","0.0249"
"7.0000","0.1748","0.0249"
"7.0200","0.1754","0.0249"
"7.0400","0.1759","0.0249"
"7.0600","0.1763","0.0249"
"7.0800","0.1767","0.0249"
"7.1000","0.1773","0.0249"
"7.1200","0.1778","0.0249"
"7.1400","0.1784","0.0250"
"7.1600","0.1789","0.0249"
"7.1800","0.1794","0.0249"
"7.2000","0.1798","0.0249"
"7.2200","0.1803","0.0249"
"7.2400","0.1807","0.0249"
"7.2600","0.1813","0.0249"
"7.2800","0.1818","0.0249"
"7.3000","0.1824","0.0249"
"7.3200","0.1830","0.0249"
"7.3400","0.1836","0.0249"
"7.3600","0.1842","0.0249"
"7.3800","0.1846","0.0249"
"7.4000","0.1851","0.0249"
"7.4200","0.1856","0.0249"
"7.4400","0.1861","0.0249"
"7.4600","0.1865","0.0249"
"7.4800","0.1869","0.0249"
"7.5000","0.1874","0.0249"
"7.5200","0.1878","0.0249"
"7.5400","0.1884","0.0249"
"7.5600","0.1889","0.0249"
"7.5800","0.1895","0.0249"
"7.6000","0.1901","0.0249"
"7.6200","0.1907","0.0249"
"7.6400","0.1911","0.0249"
"7.6600","0.1917","0.0249"
"7.6800","0.1922","0.0249"
"7.7000","0.1925","0.0249"
"7.7200","0.1930","0.0249"
"7.7400","0.1935","0.0249"
"7.7600","0.1940","0.0249"
"7.7800","0.1946","0.0249"
"7.8000","0.1950","0.0249"
"7.8200","0.1955","0.0249"
"7.8400","0.1961","0.0249"
"7.8600","0.1966","0.0249"
"7.8800","0.1972","0.0249"
"7.9000","0.1976","0.0249"
"7.9200","0.1981","0.0250"
"7.9400","0.1986","0.0249"
"7.9600","0.1989","0.0249"
"7.9800","0.1994","0.0249"
"8.0000","0.1999","0.0249"
"8.0200","0.2005","0.0249"
"8.0400","0.2009","0.0249"
"8.0600","0.2014","0.0249"
"8.0800","0.2020","0.0249"
"8.1000","0.2023","0.0249"
"8.1200","0.2028","0.0249"
"8.1400","0.2033","0.0249"
"8.1600","0.2039","0.0249"
"8.1800","0.2044","0.0249"
"8.2000","0.2049","0.0249"
"8.2200","0.2054","0.0249"
"8.2400","0.2060","0.0249"
"8.2600","0.2066","0.0249"
"8.2800","0.2071","0.0249"
"8.3000","0.2077","0.0249"
"8.3200","0.2081","0.0249"
"8.3400","0.2086","0.0249"
"8.3600","0.2091","0.0249"
"8.3800","0.2094","0.0249"
"8.4000","0.2099","0.0249"
"8.4200","0.2104","0.0249"
"8.4400","0.2110","0.0249"
"8.4600","0.2116","0.0249"
"8.4800","0.2120","0.0249"
"8.5000","0.2126","0.0249"
"8.5200","0.2132","0.0249"
"8.5400","0.2137","0.0249"
"8.5600","0.2142","0.0249"
"8.5800","0.2146","0.0249"
"8.6000","0.2150","0.0249"
"8.6200","0.2155","0.0249"
"8.6400","0.2158","0.0249"
"8.6600","0.2163","0.0249"
"8.6800","0.2169","0.0249"
"8.7000","0.2173","0.0249"
"8.7200","0.2178","0.0249"
"8.7400","0.2183","0.0249"
"8.7600","0.2188","0.0249"
"8.7800","0.2192","0.0249"
"8.8000","0.2198","0.0249"
"8.8200","0.2203","0.0249"
"8.8400","0.2208","0.0249"
"8.8600","0.2212","0.0249"
"8.8800","0.2217","0.0249"
"8.9000","0.2222","0.0249"
"8.9200","0.2227","0.0249"
"8.9400","0.2232","0.0249"
"8.9600","0.2238","0.0249"
"8.9800","0.2243","0.0249"
"9.0000","0.2248","0.0249"
"9.0200","0.2252","0.0249"
"9.0400","0.2257","0.0249"
"9.0600","0.2263","0.0249"
"9.0800","0.2268","0.0249"
"9.1000","0.2274","0.0249"
"9.1200","0.2280","0.0250"
"9.1400","0.2284","0.0250"
"9.1600","0.2290","0.0249"
"9.1800","0.2295","0.0249"
"9.2000","0.2300","0.0249"
"9.2200","0.2304","0.0250"
"9.2400","0.2309","0.0249"
"9.2600","0.2314","0.0249"
"9.2800","0.2319","0.0249"
"9.3000","0.2322","0.0249"
"9.3200","0.2327","0.0249"
"9.3400","0.2333","0.0249"
"9.3600","0.2339","0.0249"
"9.3800","0.2345","0.0249"
"9.4000","0.2350","0.0249"
"9.4200","0.2355","0.0249"
"9.4400","0.2361","0.0249"
"9.4600","0.2366","0.0249"
"9.4800","0.2371","0.0249"
"9.5000","0.2375","0.0249"
"9.5200","0.2380","0.0249"
"9.5400","0.2385","0.0249"
"9.5600","0.2389","0.0249"
"9.5800","0.2394","0.0249"
"9.6000","0.2399","0.0249"
"9.6200","0.2405","0.0249"
"9.6400","0.2410","0.0249"
"9.6600","0.2414","0.0249"
"9.6800","0.2419","0.0249"
"9.7000","0.2424","0.0249"
"9.7200","0.2428","0.0249"
"9.7400","0.2433","0.0249"
"9.7600","0.2438","0.0249"
"9.7800","0.2441","0.0249"
"9.8000","0.2447","0.0249"
"9.8200","0.2452","0.0249"
"9.8400","0.2458","0.0249"
"9.8600","0.2464","0.0249"
"9.8800","0.2469","0.0249"
"9.9000","0.2473","0.0249"
"9.9200","0.2478","0.0249"
"9.9400","0.2483","0.0249"
"9.9600","0.2487","0.0249"
"9.9800","0.2493","0.0249"
"10.0000","0.2499","0.0249"
"10.0200","0.2505","0.0249"
"10.0400","0.2510","0.0249"
"10.0600","0.2516","0.0249"
"10.0800","0.2522","0.0249"
"10.1000","0.2526","0.0250"
"10.1200","0.2531","0.0249"
"10.1400","0.2536","0.0249"
"10.1600","0.2541","0.0249"
"10.1800","0.2545","0.0249"
"10.2000","0.2549","0.0249"
"10.2200","0.2555","0.0249"
"10.2400","0.2561","0.0250"
"10.2600","0.2565","0.0250"
"10.2800","0.2571","0.0250"
"10.3000","0.2577","0.0250"
"10.3200","0.2582","0.0249"
"10.3400","0.2587","0.0250"
"10.3600","0.2591","0.0250"
"10.3800","0.2596","0.0250"
"10.4000","0.2601","0.0250"
"10.4200","0.2605","0.0250"
"10.4400","0.2610","0.0250"
"10.4600","0.2615","0.0250"
"10.4800","0.2620","0.0250"
"10.5000","0.2626","0.0250"
"10.5200","0.2630","0.0250"
"10.5400","0.2635","0.0249"
"10.5600","0.2640","0.0250"
"10.5800","0.2646","0.0250"
"10.6000","0.2650","0.0250"
"10.6200","0.2655","0.0250"
"10.6400","0.2660","0.0250"
"10.6600","0.2665","0.0249"
"10.6800","0.2669","0.0250"
"10.7000","0.2674","0.0250"
"10.7200","0.2679","0.0250"
"10.7400","0.2683","0.0250"
"10.7600","0.2689","0.0250"
"10.7800","0.2694","0.0250"
"10.8000","0.2699","0.0250"
"10.8200","0.2703","0.0250"
"10.8400","0.2708","0.0250"
"10.8600","0.2713","0.0250"
"10.8800","0.2719","0.0250"
"10.9000","0.2724","0.0250"
"10.9200","0.2729","0.0250"
"10.9400","0.2734","0.0250"
"10.9600","0.2740","0.0250"
"10.9800","0.2745","0.0250"
"11.0000","0.2751","0.0250"
"11.0200","0.2755","0.0250"
"11.0400","0.2760","0.0250"
"11.0600","0.2765","0.0250"
"11.0800","0.2770","0.0250"
"11.1000","0.2774","0.0250"
"11.1200","0.2779","0.0250"
"11.1400","0.2784","0.0250"
"11.1600","0.2790","0.0250"
"11.1800","0.2796","0.0250"
"11.2000","0.2801","0.0250"
"11.2200","0.2806","0.0250"
"11.2400","0.2812","0.0250"
"11.2600","0.2817","0.0250"
"11.2800","0.2822","0.0250"
"11.3000","0.2826","0.0250"
"11.3200","0.2831","0.0250"
"11.3400","0.2835","0.0250"
"11.3600","0.2839","0.0250"
"11.3800","0.2845","0.0250"
"11.4000","0.2850","0.0250"
"11.4200","0.2855","0.0250"
"11.4400","0.2859","0.0251"
"11.4600","0.2864","0.0250"
"11.4800","0.2869","0.0250"
"11.5000","0.2873","0.0251"
"11.5200","0.2878","0.0251"
"11.5400","0.2883","0.0250"
"11.5600","0.2886","0.0251"
"11.5800","0.2891","0.0251"
"11.6000","0.2897","0.0251"
"11.6200","0.2902","0.0251"
"11.6400","0.2908","0.0251"
"11.6600","0.2914","0.0251"
"11.6800","0.2918","0.0251"
"11.7000","0.2923","0.0251"
"11.7200","0.2928","0.0251"
"11.7400","0.2933","0.0251"
"11.7600","0.2938","0.0251"
"11.7800","0.2944","0.0251"
"11.8000","0.2950","0.0251"
"11.8200","0.2955","0.0251"
"11.8400","0.2961","0.0251"
"11.8600","0.2967","0.0251"
"11.8800","0.2973","0.0251"
"11.9000","0.2977","0.0251"
"11.9200","0.2982","0.0251"
"11.9400","0.2987","0.0252"
"11.9600","0.2990","0.0252"
"11.9800","0.2995","0.0252"
"12.0000","0.3000","0.0251"
"12.0200","0.3005","0.0252"
"12.0400","0.3009","0.0252"
"12.0600","0.3015","0.0252"
"12.0800","0.3020","0.0252"
"12.1000","0.3026","0.0252"
"12.1200","0.3030","0.0252"
"12.1400","0.3036","0.0252"
"12.1600","0.3041","0.0252"
"12.1800","0.3046","0.0252"
"12.2000","0.3051","0.0252"
"12.2200","0.3055","0.0252"
"12.2400","0.3060","0.0252"
"12.2600","0.3065","0.0252"
"12.2800","0.3069","0.0252"
"12.3000","0.3074","0.0252"
"12.3200","0.3079","0.0252"
"12.3400","0.3085","0.0252"
"12.3600","0.3090","0.0253"
"12.3800","0.3094","0.0253"
"12.4000","0.3099","0.0253"
"12.4200","0.3104","0.0253"
"12.4400","0.3108","0.0253"
"12.4600","0.3113","0.0253"
"12.4800","0.3118","0.0253"
"12.5000","0.3124","0.0253"
"12.5200","0.3128","0.0253"
"12.5400","0.3134","0.0253"
"12.5600","0.3140","0.0253"
"12.5800","0.3145","0.0253"
"12.6000","0.3149","0.0253"
"12.6200","0.3153","0.0253"
"12.6400","0.3158","0.0253"
"12.6600","0.3164","0.0253"
"12.6800","0.3169","0.0254"
"12.7000","0.3175","0.0254"
"12.7200","0.3179","0.0254"
"12.7400","0.3185","0.0254"
"12.7600","0.3190","0.0254"
"12.7800","0.3195","0.0254"
"12.8000","0.3200","0.0254"
"12.8200","0.3205","0.0254"
"12.8400","0.3211","0.0254"
"12.8600","0.3216","0.0254"
"12.8800","0.3219","0.0254"
"12.9000","0.3225","0.0254"
"12.9200","0.3230","0.0254"
"12.9400","0.3236","0.0254"
"12.9600","0.3241","0.0254"
"12.9800","0.3247","0.0254"
"13.0000","0.3252","0.0254"
"13.0200","0.3257","0.0255"
"13.0400","0.3263","0.0255"
"13.0600","0.3268","0.0255"
"13.0800","0.3273","0.0255"
"13.1000","0.3277","0.0255"
"13.1200","0.3281","0.0255"
"13.1400","0.3285","0.0255"
"13.1600","0.3290","0.0255"
"13.1800","0.3295","0.0255"
"13.2000","0.3300","0.0255"
"13.2200","0.3306","0.0255"
"13.2400","0.3310","0.0255"
"13.2600","0.3315","0.0255"
"13.2800","0.3320","0.0255"
"13.3000","0.3324","0.0255"
"13.3200","0.3329","0.0256"
"13.3400","0.3333","0.0256"
"13.3600","0.3337","0.0256"
"13.3800","0.3342","0.0256"
"13.4000","0.3347","0.0256"
"13.4200","0.3352","0.0256"
"13.4400","0.3357","0.0256"
"13.4600","0.3363","0.0256"
"13.4800","0.3368","0.0256"
"13.5000","0.3372","0.0256"
"13.5200","0.3376","0.0256"
"13.5400","0.3382","0.0256"
"13.5600","0.3388","0.0256"
"13.5800","0.3393","0.0256"
"13.6000","0.3399","0.0256"
"13.6200","0.3404","0.0256"
"13.6400","0.3409","0.0256"
"13.6600","0.3415","0.0257"
"13.6800","0.3420","0.0257"
"13.7000","0.3425","0.0257"
"13.7200","0.3431","0.0257"
"13.7400","0.3435","0.0257"
"13.7600","0.3440","0.0257"
"13.7800","0.3445","0.0257"
"13.8000","0.3448","0.0257"
"13.8200","0.3453","0.0257"
"13.8400","0.3458","0.0257"
"13.8600","0.3464","0.0257"
"13.8800","0.3468","0.0257"
"13.9000","0.3474","0.0257"
"13.9200","0.3479","0.0257"
"13.9400","0.3484","0.0257"
"13.9600","0.3490","0.0258"
"13.9800","0.3494","0.0258"
"14.0000","0.3500","0.0258"
"14.0200","0.3505","0.0258"
"14.0400","0.3510","0.0258"
"14.0600","0.3515","0.0257"
"14.0800","0.3519","0.0258"
"14.1000","0.3525","0.0258"
"14.1200","0.3530","0.0258"
"14.1400","0.3535","0.0258"
"14.1600","0.3539","0.0258"
"14.1800","0.3544","0.0258"
"14.2000","0.3550","0.0258"
"14.2200","0.3553","0.0258"
"14.2400","0.3558","0.0258"
"14.2600","0.3563","0.0258"
"14.2800","0.3568","0.0258"
"14.3000","0.3572","0.0258"
"14.3200","0.3578","0.0258"
"14.3400","0.3583","0.0258"
"14.3600","0.3589","0.0258"
"14.3800","0.3594","0.0259"
"14.4000","0.3597","0.0259"
"14.4200","0.3602","0.0259"
"14.4400","0.3607","0.0259"
"14.4600","0.3613","0.0259"
"14.4800","0.3618","0.0259"
"14.5000","0.3623","0.0259"
"14.5200","0.3629","0.0259"
"14.5400","0.3634","0.0259"
"14.5600","0.3638","0.0259"
"14.5800","0.3644","0.0259"
"14.6000","0.3649","0.0259"
"14.6200","0.3654","0.0260"
"14.6400","0.3660","0.0260"
"14.6600","0.3664","0.0260"
"14.6800","0.3669","0.0260"
"14.7000","0.3674","0.0260"
"14.7200","0.3679","0.0260"
"14.7400","0.3685","0.0260"
"14.7600","0.3689","0.0260"
"14.7800","0.3695","0.0260"
"14.8000","0.3701","0.0260"
"14.8200","0.3706","0.0260"
"14.8400","0.3712","0.0260"
"14.8600","0.3716","0.0260"
"14.8800","0.3721","0.0260"
"14.9000","0.3726","0.0260"
"14.9200","0.3731","0.0260"
"14.9400","0.3735","0.0261"
"14.9600","0.3740","0.0261"
"14.9800","0.3745","0.0261"
"15.0000","0.3749","0.0261"
"15.0200","0.3754","0.0261"
"15.0400","0.3759","0.0261"
"15.0600","0.3764","0.0261"
"15.0800","0.3768","0.0261"
"15.1000","0.3773","0.0261"
"15.1200","0.3779","0.0261"
"15.1400","0.3784","0.0261"
"15.1600","0.3788","0.0261"
"15.1800","0.3793","0.0261"
"15.2000","0.3798","0.0261"
"15.2200","0.3804","0.0261"
"15.2400","0.3810","0.0262"
"15.2600","0.3814","0.0262"
"15.2800","0.3819","0.0262"
"15.3000","0.3824","0.0262"
"15.3200","0.3829","0.0262"
"15.3400","0.3833","0.0262"
"15.3600","0.3839","0.0262"
"15.3800","0.3844","0.0262"
"15.4000","0.3850","0.0262"
"15.4200","0.3856","0.0262"
"15.4400","0.3862","0.0262"
"15.4600","0.3866","0.0262"
"15.4800","0.3872","0.0263"
"15.5000","0.3877","0.0263"
"15.5200","0.3882","0.0263"
"15.5400","0.3886","0.0263"
"15.5600","0.3890","0.0263"
"15.5800","0.3895","0.0263"
"15.6000","0.3899","0.0263"
"15.6200","0.3904","0.0263"
"15.6400","0.3909","0.0263"
"15.6600","0.3915","0.0263"
"15.6800","0.3921","0.0263"
"15.7000","0.3925","0.0263"
"15.7200","0.3931","0.0263"
"15.7400","0.3936","0.0263"
"15.7600","0.3942","0.0263"
"15.7800","0.3947","0.0263"
"15.8000","0.3951","0.0264"
"15.8200","0.3956","0.0264"
"15.8400","0.3961","0.0264"
"15.8600","0.3965","0.0264"
"15.8800","0.3970","0.0264"
"15.9000","0.3975","0.0264"
"15.9200","0.3981","0.0264"
"15.9400","0.3986","0.0264"
"15.9600","0.3990","0.0264"
"15.9800","0.3995","0.0264"
"16.0000","0.4001","0.0264"
"16.0200","0.4004","0.0264"
"16.0400","0.4009","0.0264"
"16.0600","0.4014","0.0264"
"16.0800","0.4019","0.0264"
"16.1000","0.4023","0.0264"
"16.1200","0.4028","0.0264"
"16.1400","0.4034","0.0265"
"16.1600","0.4039","0.0265"
"16.1800","0.4042","0.0265"
"16.2000","0.4047","0.0265"
"16.2200","0.4052","0.0265"
"16.2400","0.4056","0.0265"
"16.2600","0.4062","0.0265"
"16.2800","0.4068","0.0265"
"16.3000","0.4074","0.0265"
"16.3200","0.4080","0.0265"
"16.3400","0.4085","0.0265"
"16.3600","0.4089","0.0265"
"16.3800","0.4095","0.0265"
"16.4000","0.4100","0.0266"
